id,source,type_of_material,web_url,snippet,headline,created_time,news_desk
1818,The New York Times,briefing,https://www.nytimes.com/2022/02/15/briefing/russia-claims-troop-pullback-xi-winter-sports.html,Biden warns that an invasion remains “distinctly possible.”,Your Wednesday Briefing: Russia Claims Some Troop Pullbacks,2/15/2022 21:07,Business
1819,The New York Times,News,https://www.nytimes.com/2022/02/15/style/where-did-the-cool-kids-party-during-fashion-week.html,"LaQuan Smith, Christian Siriano and Document Journal drew fun crowds.",Where Did the Cool Kids Party During Fashion Week?,2/15/2022 21:42,Financial 
1820,The New York Times,News,https://www.nytimes.com/2022/02/15/world/europe/prince-andrew-settlement-epstein.html,One question is who will pay for the settlement with the woman who accused him of raping her as a teen. But wider questions about his finances and behavior also dog the royal family.,Prince Andrew’s Deal With Accuser Leaves Many Questions Lingering,2/15/2022 21:44,Financial 
1821,The New York Times,News,https://www.nytimes.com/2022/02/15/arts/coachella-masks-vaccines-covid.html,"Coachella, one of the biggest music festivals of the pre-pandemic era, once drew up to 125,000 fans a day to Southern California.",Coachella plans to return with no masks or vaccines required.,2/15/2022 22:04,Business
1822,The New York Times,Obituary (Obit),https://www.nytimes.com/2022/02/15/books/pj-orourke-dead.html,"In articles, in best sellers and as a talk show regular he was a voice from the right skewering whatever in government or culture he thought needed it.","P.J. O’Rourke, Conservative Political Satirist, Dies at 74",2/15/2022 22:05,Business
1823,The New York Times,News,https://www.nytimes.com/2022/02/15/us/politics/us-russia-putin-intelligence.html,"Knowing the intentions of any autocratic leader is difficult, but President Vladimir V. Putin of Russia, who began his career as a K.G.B. officer, poses a particular challenge.",U.S. Intelligence Agencies Face Crucial Test in Deciphering Putin’s Motives,2/15/2022 22:28,Financial 
1824,The New York Times,briefing,https://www.nytimes.com/2022/02/15/briefing/ukraine-sandy-hook-mars.html,Here’s what you need to know at the end of the day.,"Ukraine, Sandy Hook, Mars: Your Tuesday Evening Briefing",2/15/2022 22:32,Financial 
1825,The New York Times,News,https://www.nytimes.com/2022/02/15/climate/california-waiver-emissions.html,The Biden administration is restoring the state’s power to set its own limits on tailpipe pollution and is largely adopting the state’s rules regarding heavy trucks.,"California Returns as Climate Leader, With Help From the White House",2/15/2022 22:58,Business
1826,The New York Times,News,https://www.nytimes.com/2022/02/15/us/politics/opposition-research-goes-hyperlocal.html,The liberal group American Bridge is launching a new project to collect information for campaigns against Republicans running for state and local offices.,Opposition Research Goes Hyperlocal,2/16/2022 0:05,Financial 
1827,The New York Times,News,https://www.nytimes.com/2022/02/15/world/canada/canada-protests-ottawa.html,"The organizers include former law enforcement officers, military veterans and conservative organizers who are steering unrest that has sent shock waves throughout Canada.",Behind the Fractious Collaboration Steering the Canada Protests,2/16/2022 0:37,Business
1828,The New York Times,briefing,https://www.nytimes.com/2022/02/15/briefing/russia-biden-valieva-olympics-bobsled.html,Biden warns a Ukraine invasion is still possible.,Your Wednesday Briefing,2/16/2022 3:41,Financial 
1829,The New York Times,News,https://www.nytimes.com/2022/02/16/business/neoliberalism-free-market-research.html,Two foundations committed funding for economic and policy research focused on alternatives to traditional economic thinking.,What Can Replace Free Markets? Groups Pledge $41 Million to Find Out.,2/16/2022 5:01,Financial 
1830,The New York Times,briefing,https://www.nytimes.com/2022/02/16/nyregion/sandy-hook-remington.html,"The deal with Remington, which made the rifle used in the attack, appears to be the largest involving a gun manufacturer and relatives of victims.","Nine Years After the Sandy Hook Massacre, a $73 Million Settlement",2/16/2022 5:30,Financial 
1831,The New York Times,News,https://www.nytimes.com/2022/02/16/arts/television/accountants-dump-trump-jimmy-kimmel.html,"“It’s like getting divorced on Christmas Eve,” Jimmy Kimmel joked.",Late Night Dunks on Trump for Getting Dumped During Tax Season,2/16/2022 6:32,Financial 
1832,The New York Times,News,https://www.nytimes.com/2022/02/16/arts/design/basquiat-painting-orlando-mumford-museum.html,Vibrant paintings on cardboard said to be by the artist were found in the storage unit of a Hollywood screenwriter. Will a museum show resolve questions about their authenticity — or raise new ones?,"In Orlando, 25 Mysterious Basquiats Come Under the Magnifying Glass",2/16/2022 8:00,Financial 
1833,The New York Times,News,https://www.nytimes.com/2022/02/16/magazine/flight-attendants-covid.html,How defiant Covid-era customers turned a dream job — flight attendant — into a total nightmare.,See (the Worst People in) the World!,2/16/2022 10:00,Financial 
1834,The New York Times,News,https://www.nytimes.com/2022/02/16/magazine/tech-company-recruiters.html,Recruiters in tech are desperate for workers. But candidates are the ones who hold all the power.,Tech Companies Face a Fresh Crisis: Hiring,2/16/2022 10:00,Business
1835,The New York Times,News,https://www.nytimes.com/2022/02/16/business/economy/biden-china-trade-report.html,"In a new report, the administration detailed China’s violations of promises made both to the World Trade Organization and under a 2020 trade deal with the U.S.",Biden Administration Says China Failed Trade Commitments on Multiple Fronts,2/16/2022 10:00,Business
1836,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/legal-marijuana-business-new-jersey.html,New Jersey’s cannabis law was partly designed to remedy wrongs in a criminal justice system that disproportionately ensnares Black and Latino people. But the hurdles for small-business owners are high.,Can This Family Get a Stake in the Big Business of Marijuana?,2/16/2022 10:00,Financial 
1837,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/legal-marijuana-business-new-jersey.html,New Jersey’s cannabis law was partly designed to remedy wrongs in a criminal justice system that disproportionately ensnares Black and Latino people. But the hurdles for small-business owners are high.,Can This Family Get a Stake in the Big Business of Marijuana?,2/16/2022 10:00,Business
1838,The New York Times,News,https://www.nytimes.com/2022/02/16/business/japan-unions-rengo-women.html,"To attract working women, the once-mighty Japanese labor movement must prove it can be a strong ally on issues like child care and sexual harassment.",Japan’s Unions ‘Are Built Around Men.’ Can a Female Leader Change That?,2/16/2022 10:00,Business
1839,The New York Times,News,https://www.nytimes.com/2022/02/16/business/executives-quitting.html,"At the highest levels of corporate America, top executives are reassessing the role of work in their lives, stepping back and walking away.",Executives Are Quitting to Spend Time With Family … Really,2/16/2022 10:00,Financial 
1840,The New York Times,News,https://www.nytimes.com/2022/02/16/business/executives-quitting.html,"At the highest levels of corporate America, top executives are reassessing the role of work in their lives, stepping back and walking away.",Executives Are Quitting to Spend Time With Family … Really,2/16/2022 10:00,Business
1841,The New York Times,News,https://www.nytimes.com/2022/02/16/us/school-admissions-affirmative-action.html,The Pacific Legal Foundation is behind lawsuits that challenge elite public high schools that are changing their admissions policies to diversify their student body.,Conservatives Open New Front in Elite School Admission Wars,2/16/2022 10:00,Business
1842,The New York Times,News,https://www.nytimes.com/2022/02/16/sports/olympics/karen-chen-figure-skating-dresses.html,The American figure skater Karen Chen performs in glittering dresses designed and sewn by her mother.,‘I Just Feel the Best When I Wear Them’,2/16/2022 10:00,Business
1843,The New York Times,News,https://www.nytimes.com/2022/02/16/realestate/canaan-north-canaan-ct.html,The Litchfield County towns used to be considered too remote by many second-home buyers. But thanks to the pandemic — and remote work — that’s changed.,"Canaan and North Canaan, Conn.: Once Sleepy, Now Awakening",2/16/2022 10:00,Business
1844,The New York Times,News,https://www.nytimes.com/2022/02/16/world/europe/covid-germany-restrictions.html,"Now that the Omicron surge appears to have peaked, officials in Germany, Austria, Switzerland and Slovakia said they too would drop all or most of their remaining restrictions in the near future.",Germany and Austria join other European countries in loosening many restrictions.,2/16/2022 10:40,Business
1845,The New York Times,News,https://www.nytimes.com/2022/02/16/us/jasmine-martinez-hitman-paycheck-protection-program.html,"The authorities say that Jasmine Martinez, 33, of Miami, received the loan two weeks before the shooting death of Le’Shonte Jones as she walked with her toddler.","Florida Woman Used Pandemic-Relief Loan to Pay a Hit Man, Police Say",2/16/2022 11:47,Business
1846,The New York Times,News,https://www.nytimes.com/2022/02/16/business/uk-inflation-rate.html,The higher-than-expected reading has increased speculation that the Bank of England could raise rates again as soon as next month.,"British inflation climbs to 5.5 percent, highest in 30 years.",2/16/2022 11:59,Business
1847,The New York Times,News,https://www.nytimes.com/2022/02/16/us/politics/biden-trump-white-house-visitor-logs.html,The president informed the National Archives that it should turn over the logs sought by the Jan. 6 committee within 15 days.,Biden Rejects Trump’s Claim of Privilege for White House Visitor Logs,2/16/2022 12:00,Business
1848,The New York Times,News,https://www.nytimes.com/2022/02/16/technology/google-android-privacy.html,It says it will give other companies plenty of time to adapt to changes to its Android software. Similar changes made by Apple affected big internet companies.,"Google Plans Privacy Changes, but Promises to Not Be Disruptive",2/16/2022 13:00,Business
1849,The New York Times,News,https://www.nytimes.com/2022/02/16/business/dealbook/remington-sandy-hook-settlement.html,Remington’s settlement with Sandy Hook families shows how a federal shield for the gun industry could be circumvented.,A Blueprint for Suing Gun Makers Emerges,2/16/2022 13:08,Financial 
1850,The New York Times,News,https://www.nytimes.com/2022/02/16/business/dealbook/remington-sandy-hook-settlement.html,Remington’s settlement with Sandy Hook families shows how a federal shield for the gun industry could be circumvented.,A Blueprint for Suing Gun Makers Emerges,2/16/2022 13:08,Business
1851,The New York Times,News,https://www.nytimes.com/2022/02/16/style/michael-kors-gabriela-hearst-new-york-fashion-week.html,"At least according to the designer Peter Do. So is New York, according to Michael Kors.",The Suit Is Not So Dead After All,2/16/2022 13:36,Business
1852,The New York Times,News,https://www.nytimes.com/2022/02/16/business/economy/retail-sales-january.html,The 3.8 percent gain followed a 2.5 percent drop in December.,"Retail Sales Jumped in January, Another Sign of the Economy’s Resilience",2/16/2022 13:43,Business
1853,The New York Times,News,https://www.nytimes.com/2022/02/16/health/black-patients-doctor-notes-diabetes.html,"Patients with diabetes are also more likely to be described as “noncompliant,” according to large studies of medical records.","Doctors Are More Likely to Describe Black Patients as Uncooperative, Studies Find",2/16/2022 14:55,Financial 
1854,The New York Times,News,https://www.nytimes.com/2022/02/16/sports/olympics/julia-marino-snowboard-big-air.html,"The word Prada across the bottom of Julia Marino’s snowboard ran afoul of competition regulations, but only after her silver medal in slopestyle.",An Olympic tussle over a snowboard logo roils the Games for a U.S. athlete.,2/16/2022 15:24,Business
1855,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/ken-kurson-trump-kushner-plea.html,"Mr. Kurson, a former newspaper editor, was accused of cyberstalking his former wife both before and after their 2016 divorce.","Ken Kurson, Kushner Ally Pardoned by Trump, Takes Plea Deal",2/16/2022 16:02,Financial 
1856,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/ken-kurson-trump-kushner-plea.html,"Mr. Kurson, a former newspaper editor, was accused of cyberstalking his former wife both before and after their 2016 divorce.","Ken Kurson, Kushner Ally Pardoned by Trump, Takes Plea Deal",2/16/2022 16:02,Business
1857,The New York Times,News,https://www.nytimes.com/2022/02/16/well/mind/focus-johann-hari.html,"In his new book, Johann Hari investigates how our brains have been broken by technology — and what we can do to fight back.",It’s Time We Reclaim Our Focus,2/16/2022 17:27,Business
1858,The New York Times,News,https://www.nytimes.com/2022/02/16/style/ny-fashion-week-2022-parties.html,"Rodarte, Diesel and Shayne Oliver held parties on Friday night.","Yes, There Were Fashion Week Parties",2/16/2022 17:28,Business
1859,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/kathy-hochul-governor.html,"New York’s first female governor, who quickly and quietly assembled a campaign juggernaut, will get the Democratic Party’s backing in her re-election campaign on Thursday.",How Kathy Hochul Went From Unexpected Governor to Clear Front-Runner,2/16/2022 17:35,Business
1860,The New York Times,Obituary (Obit),https://www.nytimes.com/2022/02/16/arts/music/beverly-ross-dead.html,"With hits like “Lollipop,” she became a top woman songwriter in the early 1960s, but she quit the business in frustration over the theft of her work.","Beverly Ross, Teenage Songwriter in Rock ’n’ Roll’s Youth, Dies at 87",2/16/2022 18:19,Business
1861,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/new-york-court-system.html,"Chief Judge Janet DiFiore wants the State Legislature to approve her plan to consolidate the state’s sprawling court network, which would condense 11 trial courts into 2.","Can New York Overhaul Its Complex, Antiquated Court System?",2/16/2022 19:41,Business
1862,The New York Times,News,https://www.nytimes.com/2022/02/16/style/collina-strada-sustainable-fashion-reality-show.html,"Collina Strada, the young New York label with a sunny-punk aesthetic and environmentally conscious values, made a reality show that pokes fun at itself.",The Real Housewives of Sustainable Fashion,2/16/2022 19:55,Business
1863,The New York Times,News,https://www.nytimes.com/2022/02/16/movies/troy-kotsur-coda-deaf-actor.html,The deaf actor endured years of rejection and financial struggle. “I was so used to failure that I didn’t realize I would surpass even my own expectations.”,"‘CODA’ Star Troy Kotsur on His Historic, Healing Oscar Nomination",2/16/2022 19:57,Financial 
1864,The New York Times,News,https://www.nytimes.com/2022/02/16/movies/troy-kotsur-coda-deaf-actor.html,The deaf actor endured years of rejection and financial struggle. “I was so used to failure that I didn’t realize I would surpass even my own expectations.”,"‘CODA’ Star Troy Kotsur on His Historic, Healing Oscar Nomination",2/16/2022 19:57,Business
1865,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/16/opinion/big-tech-stock-market.html,"Amazon, Apple, Google and Microsoft are expanding their reach over the rest of the economy.",The Rise of Big Tech May Just Be Starting,2/16/2022 20:00,Financial 
1866,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/16/opinion/big-tech-stock-market.html,"Amazon, Apple, Google and Microsoft are expanding their reach over the rest of the economy.",The Rise of Big Tech May Just Be Starting,2/16/2022 20:00,Business
1867,The New York Times,News,https://www.nytimes.com/2022/02/16/us/virginia-school-mask-mandates.html,The law gives parents the right to exempt their children from mask-wearing without stating a reason. It also requires a full academic year of in-person instruction.,A new Virginia law will end school mask mandates and limit remote instruction.,2/16/2022 20:06,Financial 
1868,The New York Times,News,https://www.nytimes.com/2022/02/16/us/virginia-school-mask-mandates.html,The law gives parents the right to exempt their children from mask-wearing without stating a reason. It also requires a full academic year of in-person instruction.,A new Virginia law will end school mask mandates and limit remote instruction.,2/16/2022 20:06,Business
1869,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/16/opinion/sanctions-russia-ukraine.html,Can economic penalties deter Russia from invading Ukraine?,I Dug Into Whether Sanctions Will Work Against Russia,2/16/2022 20:30,Financial 
1870,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/16/opinion/sanctions-russia-ukraine.html,Can economic penalties deter Russia from invading Ukraine?,I Dug Into Whether Sanctions Will Work Against Russia,2/16/2022 20:30,Business
1871,The New York Times,News,https://www.nytimes.com/2022/02/16/nyregion/budget-adams-police-nyc.html,"The mayor’s first budget proposal called for across-the-board cuts to most city agencies, as well as a reduction in the city’s work force.",Eric Adams Proposes a $98 Billion Budget With No Cuts for N.Y.P.D.,2/16/2022 20:52,Business
1872,The New York Times,News,https://www.nytimes.com/2022/02/16/briefing/coronavirus-briefing-hong-kongs-scary-surge.html,"The city is in the thick of its worst wave yet, and is facing a dangerous dilemma.",Coronavirus Briefing: Hong Kong’s Scary Surge,2/16/2022 22:51,Business
1873,The New York Times,News,https://www.nytimes.com/2022/02/16/us/politics/ryan-zinke-ethics.html,"Mr. Zinke, who left the department in 2019 amid multiple inquiries, misused his office and lied to investigators about his involvement in a Montana land deal, a government watchdog found.","Ryan Zinke Broke Ethics Rules as Interior Secretary, Inquiry Finds",2/16/2022 23:14,Business
1874,The New York Times,News,https://www.nytimes.com/2022/02/16/us/varsity-blues-sentence-john-wilson.html,"Prosecutors said John Wilson, 62, of Lynnfield, Mass., paid more than $1.2 million to ensure that his three children would be admitted to elite universities as purported Division I athletic recruits.",Private Equity Investor Sentenced to 15 Months in College Bribery Case,2/16/2022 23:26,Financial 
1875,The New York Times,News,https://www.nytimes.com/2022/02/16/us/varsity-blues-sentence-john-wilson.html,"Prosecutors said John Wilson, 62, of Lynnfield, Mass., paid more than $1.2 million to ensure that his three children would be admitted to elite universities as purported Division I athletic recruits.",Private Equity Investor Sentenced to 15 Months in College Bribery Case,2/16/2022 23:26,Business
1876,The New York Times,News,https://www.nytimes.com/2022/02/16/business/student-loans-devry-university.html,It’s the first such move involving a for-profit chain that’s still in business.,The Education Department will wipe out loans for students defrauded by DeVry University.,2/16/2022 23:27,Business
1877,The New York Times,Obituary (Obit),https://www.nytimes.com/2022/02/16/us/walter-dellinger-top-legal-official-in-clinton-white-house-dies-at-80.html,He served as head of the Office of Legal Counsel and acting solicitor general and remained a leading figure in liberal legal battles.,"Walter Dellinger, 80, Scholar and Top Legal Aide Under Clinton, Dies",2/16/2022 23:40,Business
1878,The New York Times,News,https://www.nytimes.com/2022/02/16/education/uc-berkeley-admissions-court-ruling.html,"The announcement is the result of an appellate court ruling in favor of a neighborhood group that has sued the university, contending it is causing housing problems in the community.",U.C. Berkeley Says It May Have to Cut Student Admissions by Thousands,2/16/2022 23:45,Financial 
1879,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/16/opinion/sunday/covid-plague-work-labor.html,The peasant uprisings that erupted after the plague epidemic in 14th-century Europe may offer some  warning of turmoil to come. ,"In Medieval Europe, a Pandemic Changed Work Forever. Can It Happen Again?",2/17/2022 1:14,Financial 
1880,The New York Times,News,https://www.nytimes.com/2022/02/16/business/trump-wealth-mazars.html,"The former president has spent decades inventing facts and figures to suit his needs. Now, dropped by his accountants, he is making new claims.","For Trump, a Perilous Exclamation Point to Years of Wealth Inflation",2/17/2022 1:29,Financial 
1881,The New York Times,News,https://www.nytimes.com/2022/02/16/business/trump-wealth-mazars.html,"The former president has spent decades inventing facts and figures to suit his needs. Now, dropped by his accountants, he is making new claims.","For Trump, a Perilous Exclamation Point to Years of Wealth Inflation",2/17/2022 1:29,Business
1882,The New York Times,briefing,https://www.nytimes.com/2022/02/16/briefing/ukraine-troops-prince-charles.html,Western allies dispute Russia’s withdrawal claims.,Your Thursday Briefing,2/17/2022 4:05,Business
1883,The New York Times,briefing,https://www.nytimes.com/2022/02/17/nyregion/after-an-unexpected-rise-hochul-cements-her-front-runner-status.html,"Gov. Kathy Hochul, who will become the state Democrats’ standard-bearer today, was not a sure bet when she replaced Andrew Cuomo last summer.","After an Unexpected Rise, Hochul Cements Her Front-Runner Status",2/17/2022 5:01,Business
1884,The New York Times,News,https://www.nytimes.com/2022/02/17/arts/television/jimmy-kimmel-trump-financial-claims.html,"“Only Donald Trump would defend himself against charges that he overvalued his assets by re-overvaluing his assets,” Kimmel said.",Jimmy Kimmel Critiques Trump’s Latest Rambling Statement,2/17/2022 6:56,Financial 
1885,The New York Times,News,https://www.nytimes.com/2022/02/17/style/new-york-fashion-week-julia-fox.html,Here’s what I saw at New York Fashion Week.,"Julia Fox, Eric Adams and the Return of the Suit",2/17/2022 8:00,Business
1886,The New York Times,News,https://www.nytimes.com/2022/02/17/world/africa/mali-france-withdrawal.html,"The pullout came after a falling out between France and Mali, in West Africa, ending a military effort that failed to drive out violent extremists.",France Announces Troop Withdrawal From Mali After 9-Year Campaign,2/17/2022 8:51,Business
1887,The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2022/02/17/realestate/17hunt-wilsdon.html,"When their home suddenly became their office, a couple decided it was time to ditch their dark Chelsea rental and seek more space. Which option would you choose?","Their Windowless Living Room Wasn’t Cutting It in the Pandemic, but Could They Afford More in Manhattan?",2/17/2022 10:00,Business
1888,The New York Times,News,https://www.nytimes.com/article/nyc-mask-mandate-rules.html,"Though some rules have been rolled back, in New York City, you still need to wear masks on public transportation, at the theater, in schools and elsewhere. Here’s an overview.",Subway? Yes. Gym? Maybe: Where You Need to Wear a Mask in New York City,2/17/2022 10:00,Business
1889,The New York Times,News,https://www.nytimes.com/2022/02/17/magazine/unions-amazon.html,"For the workers who haven’t joined the Great Resignation, this moment has inspired a new wave of organizing — and a brutal pushback.",Do Today’s Unions Have a Fighting Chance Against Corporate America?,2/17/2022 10:00,Financial 
1890,The New York Times,News,https://www.nytimes.com/2022/02/17/magazine/unions-amazon.html,"For the workers who haven’t joined the Great Resignation, this moment has inspired a new wave of organizing — and a brutal pushback.",Do Today’s Unions Have a Fighting Chance Against Corporate America?,2/17/2022 10:00,Business
1891,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/17/opinion/inflation-supply-chain.html,"Our supply problems are the product of an overstimulated economy, not the cause of it. ",Biden Keeps Blaming the Supply Chain for Inflation. That’s Dishonest.,2/17/2022 10:00,Business
1892,The New York Times,News,https://www.nytimes.com/2022/02/17/arts/television/sam-waterston-law-and-order.html,"The actor originally signed on for only one season as Jack McCoy but became synonymous with the series, which returns Feb. 24. “It’s nice to come back and just witness the thing we made,” he said.",Sam Waterston Is Still the Face of ‘Law & Order’,2/17/2022 10:00,Business
1893,The New York Times,News,https://www.nytimes.com/2022/02/17/us/high-risk-covid-immunocompromised.html,"Transplant recipients, cancer patients and millions of other Americans with risk factors feel ignored and abandoned as their neighbors, and their government, seek a return to normal.","Vulnerable to the Virus, High-Risk Americans Feel Pain as the U.S. Moves On",2/17/2022 10:00,Business
1894,International New York Times,News,https://www.nytimes.com/2022/02/17/fashion/watches-retail-cartier-milan.html,"Along with interior touches that echo the city’s features, the store now has a V.I.P. area meant to encourage visitors to linger.","Inspired by Milan, Cartier’s Architects Redesign a Flagship",2/17/2022 10:00,Business
1895,The New York Times,News,https://www.nytimes.com/2022/02/17/technology/intel-ceo-patrick-gelsinger.html,"Patrick Gelsinger is back running a company he first joined at 18. The chip maker was a Silicon Valley titan that lost its luster. As the world craves chips, the C.E.O. has faith he can fix it all.",The World Needs What Intel Makes. Can It Make a Comeback?,2/17/2022 10:00,Financial 
1896,The New York Times,News,https://www.nytimes.com/2022/02/17/technology/intel-ceo-patrick-gelsinger.html,"Patrick Gelsinger is back running a company he first joined at 18. The chip maker was a Silicon Valley titan that lost its luster. As the world craves chips, the C.E.O. has faith he can fix it all.",The World Needs What Intel Makes. Can It Make a Comeback?,2/17/2022 10:00,Business
1897,The New York Times,News,https://www.nytimes.com/2022/02/17/business/navient-student-loan-settlement.html,The settlement was portrayed as a win-win for 39 states and the loan giant Navient. But thousands who received predatory loans will still have to pay.,The $1.7 Billion Student Loan Deal That Was Too Good to Be True,2/17/2022 10:00,Financial 
1898,The New York Times,News,https://www.nytimes.com/2022/02/17/business/navient-student-loan-settlement.html,The settlement was portrayed as a win-win for 39 states and the loan giant Navient. But thousands who received predatory loans will still have to pay.,The $1.7 Billion Student Loan Deal That Was Too Good to Be True,2/17/2022 10:00,Business
1899,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/tiktok-ava-majury.html,"Their daughter’s online venture plunged a Florida family into a nightmare, but they decided not to pull the plug.",A Child’s TikTok Stardom Opens Doors. Then a Gunman Arrives.,2/17/2022 10:00,Business
1900,The New York Times,News,https://www.nytimes.com/2022/02/17/magazine/babies-work-meeting.html,Up close and personal with work-from-home parents — and their unruly new colleagues.,Babies Have Entered the Chat,2/17/2022 10:00,Financial 
1901,The New York Times,News,https://www.nytimes.com/2022/02/17/magazine/babies-work-meeting.html,Up close and personal with work-from-home parents — and their unruly new colleagues.,Babies Have Entered the Chat,2/17/2022 10:00,Business
1902,The New York Times,News,https://www.nytimes.com/2022/02/17/world/asia/south-korea-covid-spread.html,"With Omicron spreading quickly, the government says it will focus on the most vulnerable, while asking others to look after themselves at home.","South Korea, a Virus Success Story, Now Finds Its Model Unsustainable",2/17/2022 10:00,Business
1903,International New York Times,News,https://www.nytimes.com/2022/02/17/fashion/watches-adam-benedict-switzerland.html,"His ancestors in Russia and Switzerland made timepieces, so Adam Lassner decided that he should, too.",Family History Inspires a New Watch Brand,2/17/2022 10:02,Business
1904,International New York Times,News,https://www.nytimes.com/2022/02/17/fashion/watches-auction-prices-philippe-dufour.html,There is growing interest — and investment — in watches made by someone a collector could meet.,Auction Prices Soar for Watches by ‘Living Artists’,2/17/2022 10:04,Financial 
1905,International New York Times,News,https://www.nytimes.com/2022/02/17/fashion/watches-clocks-german-films-metropolis.html,"Clocks had a big, and usually ominous, presence in movies made between the two world wars.","In Vintage German Films, It Was Often Tick … Tick …",2/17/2022 10:05,Business
1906,The New York Times,News,https://www.nytimes.com/2022/02/17/business/dealbook/children-online-safety-bill.html,A bipartisan bill would impose sweeping new restrictions on internet platforms.,Child Safety Is the New Tech Battleground,2/17/2022 12:58,Financial 
1907,The New York Times,News,https://www.nytimes.com/2022/02/17/business/dealbook/children-online-safety-bill.html,A bipartisan bill would impose sweeping new restrictions on internet platforms.,Child Safety Is the New Tech Battleground,2/17/2022 12:58,Business
1908,The New York Times,News,https://www.nytimes.com/2022/02/17/business/walmart-earnings-4q-2021.html,"The retailer said total revenue rose to $153 billion in its most recent quarter, up 0.5 percent from a year earlier.",Walmart profits grow as consumers continue to spend.,2/17/2022 13:47,Business
1909,The New York Times,News,https://www.nytimes.com/2022/02/17/style/family-birthday-reminders-social-qs.html,A mother who has always nudged her youngest about sending cards and gifts wonders what her responsibility is now that he’s older and married.,Must I Keep Reminding My Adult Son About Family Birthdays?,2/17/2022 14:00,Financial 
1910,The New York Times,News,https://www.nytimes.com/2022/02/17/t-magazine/wall-street-hotel.html,"Plus: a Brooklyn design destination, a new Niki de Saint Phalle biography and more recommendations from T Magazine.",An Art-Filled Hotel Inside a Former Wall Street Trading Hub,2/17/2022 14:00,Financial 
1911,The New York Times,News,https://www.nytimes.com/2022/02/17/business/stock-market-today.html,The broad nature of Thursday’s decline pointed to more than one reason. Oil prices and yields on government bonds also fell.,Sell-off of stocks deepens as Ukraine adds to investors’ worries.,2/17/2022 14:43,Business
1912,The New York Times,News,https://www.nytimes.com/2022/02/17/style/telfar-tv-circle-bag-new-york-fashion-week.html,The designer brings the New York shows to a close with a video-and-fashion happening.,It’s Telfar’s World. We’re Just Living in It.,2/17/2022 14:59,Business
1913,The New York Times,Review,https://www.nytimes.com/2022/02/17/arts/television/severance-review.html,"Adam Scott returns to the office in an engrossing thriller about separating work and home life, surgically.",‘Severance’ Review: That Makes Two of You,2/17/2022 15:49,Business
1914,The New York Times,News,https://www.nytimes.com/2022/02/17/business/us-trade-counterfeit-china.html,"The Biden administration added several major Chinese businesses to a list of counterfeiters, but removed any mention of Amazon’s foreign operations.",The U.S. adds WeChat and AliExpress to a list of notorious piracy markets.,2/17/2022 16:02,Financial 
1915,The New York Times,News,https://www.nytimes.com/2022/02/17/business/us-trade-counterfeit-china.html,"The Biden administration added several major Chinese businesses to a list of counterfeiters, but removed any mention of Amazon’s foreign operations.",The U.S. adds WeChat and AliExpress to a list of notorious piracy markets.,2/17/2022 16:02,Business
1916,The New York Times,Op-Ed,https://www.nytimes.com/2022/02/17/opinion/happiness-confidence-struggle.html,Imagine a world in which our struggles were visible to everyone around us.,How Many of Us Just Fake Our Confidence and Calm?,2/17/2022 17:05,Business
1917,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/senate-vote-speed.html,"With floor votes dragging on interminably, senators have embraced a modest effort to try to move things along.",The Senate Moves in Slow Motion. Could This Speed It Up?,2/17/2022 17:16,Business
1918,The New York Times,News,https://www.nytimes.com/2022/02/17/us/politics/iran-nuclear-deal-biden.html,Republicans warned that any new agreement would “likely be torn up” by the next administration.,Iran Nuclear Deal Inches Toward Revival but Faces Critics in U.S.,2/17/2022 17:24,Financial 
1919,The New York Times,News,https://www.nytimes.com/2022/02/17/world/europe/europe-africa-summit-eu.html,A top-level meeting of all E.U. leaders and 40 African counterparts aims to reset the relationship as a partnership of equals. But migration and vaccine equity remain obstacles.,African and European Leaders Meet Against Backdrop of Enduring Problems,2/17/2022 19:18,Financial 
1920,The New York Times,News,https://www.nytimes.com/2022/02/17/nyregion/kathy-hochul-democratic-nomination.html,"Gov. Kathy Hochul received the Democratic nomination for governor on Thursday, as she seeks her first full term after succeeding Andrew Cuomo.",Hochul Is the Star as Democrats Gather for a Cuomo-Free Convention,2/17/2022 19:20,Business
1921,The New York Times,Obituary (Obit),https://www.nytimes.com/2022/02/17/health/dr-herbert-benson-dead.html,"A cardiologist and best-selling author, he was initially a skeptic before finding that a person can influence bodily health through meditation.","Dr. Herbert Benson, Who Saw the Mind as Medicinal, Dies at 86",2/17/2022 19:32,Business
