priceUsd,time,circulatingSupply,date
37253.2204575488542574,1643619600000,18944681.0000000000000000,2022-01-31T09:00:00.000Z
37317.0408204633915367,1643623200000,18944681.0000000000000000,2022-01-31T10:00:00.000Z
37401.4179280665316889,1643626800000,18944743.0000000000000000,2022-01-31T11:00:00.000Z
37367.5560717694634664,1643630400000,18944743.0000000000000000,2022-01-31T12:00:00.000Z
37149.0310896989840455,1643634000000,18944831.0000000000000000,2022-01-31T13:00:00.000Z
37337.8280826651392745,1643637600000,18944887.0000000000000000,2022-01-31T14:00:00.000Z
37536.8255878466476855,1643641200000,18944887.0000000000000000,2022-01-31T15:00:00.000Z
37778.5922333562182988,1643644800000,18944943.0000000000000000,2022-01-31T16:00:00.000Z
38327.7990017053739259,1643648400000,18944943.0000000000000000,2022-01-31T17:00:00.000Z
38560.3871193164067015,1643652000000,18945018.0000000000000000,2022-01-31T18:00:00.000Z
38535.8366119194645686,1643655600000,18945018.0000000000000000,2022-01-31T19:00:00.000Z
38492.2663469880637729,1643659200000,18945125.0000000000000000,2022-01-31T20:00:00.000Z
38561.2878844983721106,1643662800000,18945218.0000000000000000,2022-01-31T21:00:00.000Z
38479.7346721791472556,1643666400000,18945218.0000000000000000,2022-01-31T22:00:00.000Z
38483.3248278478686096,1643670000000,18945281.0000000000000000,2022-01-31T23:00:00.000Z
38520.4046336039016505,1643673600000,18945281.0000000000000000,2022-02-01T00:00:00.000Z
38403.6426020755285484,1643677200000,18945368.0000000000000000,2022-02-01T01:00:00.000Z
38302.4342300069649599,1643680800000,18945368.0000000000000000,2022-02-01T02:00:00.000Z
38505.6740564436683577,1643684400000,18945450.0000000000000000,2022-02-01T03:00:00.000Z
38643.7946739832415497,1643688000000,18945450.0000000000000000,2022-02-01T04:00:00.000Z
38582.4657976710051826,1643691600000,18945518.0000000000000000,2022-02-01T05:00:00.000Z
38558.1243694415799113,1643695200000,18945518.0000000000000000,2022-02-01T06:00:00.000Z
38374.2056444045211947,1643698800000,18945593.0000000000000000,2022-02-01T07:00:00.000Z
38471.9910601159429671,1643702400000,18945593.0000000000000000,2022-02-01T08:00:00.000Z
38628.8382951158142460,1643706000000,18945668.0000000000000000,2022-02-01T09:00:00.000Z
38330.4037401245628255,1643709600000,18945668.0000000000000000,2022-02-01T10:00:00.000Z
38322.5254969698335470,1643713200000,18945725.0000000000000000,2022-02-01T11:00:00.000Z
38488.7820001996379688,1643716800000,18945725.0000000000000000,2022-02-01T12:00:00.000Z
38708.5486168979975720,1643720400000,18945831.0000000000000000,2022-02-01T13:00:00.000Z
38965.0912712089846834,1643724000000,18945831.0000000000000000,2022-02-01T14:00:00.000Z
38562.0176009883374143,1643727600000,18945962.0000000000000000,2022-02-01T15:00:00.000Z
38642.7866735519575366,1643731200000,18945962.0000000000000000,2022-02-01T16:00:00.000Z
39186.1778376725423827,1643734800000,18946018.0000000000000000,2022-02-01T17:00:00.000Z
38936.7554164535647487,1643738400000,18946018.0000000000000000,2022-02-01T18:00:00.000Z
38620.0077613049252320,1643742000000,18946018.0000000000000000,2022-02-01T19:00:00.000Z
38448.5805235184110564,1643745600000,18946075.0000000000000000,2022-02-01T20:00:00.000Z
38676.3742893465349194,1643749200000,18946075.0000000000000000,2022-02-01T21:00:00.000Z
38819.6322462858924931,1643752800000,18946168.0000000000000000,2022-02-01T22:00:00.000Z
38732.7084445077912593,1643756400000,18946168.0000000000000000,2022-02-01T23:00:00.000Z
38775.4869128339214601,1643760000000,18946237.0000000000000000,2022-02-02T00:00:00.000Z
38646.7205081624024458,1643763600000,18946237.0000000000000000,2022-02-02T01:00:00.000Z
38495.2215555529249741,1643767200000,18946325.0000000000000000,2022-02-02T02:00:00.000Z
38729.6567375762451300,1643770800000,18946325.0000000000000000,2022-02-02T03:00:00.000Z
38633.7518577606868159,1643774400000,18946400.0000000000000000,2022-02-02T04:00:00.000Z
38526.1562192051196344,1643778000000,18946400.0000000000000000,2022-02-02T05:00:00.000Z
38469.4314054275962166,1643781600000,18946468.0000000000000000,2022-02-02T06:00:00.000Z
38322.4964786008305638,1643785200000,18946562.0000000000000000,2022-02-02T07:00:00.000Z
38309.6845237356554477,1643788800000,18946562.0000000000000000,2022-02-02T08:00:00.000Z
38507.3207273933266360,1643792400000,18946643.0000000000000000,2022-02-02T09:00:00.000Z
38603.4561022260295850,1643796000000,18946643.0000000000000000,2022-02-02T10:00:00.000Z
38613.1952494288745051,1643799600000,18946725.0000000000000000,2022-02-02T11:00:00.000Z
38561.6943604088649462,1643803200000,18946725.0000000000000000,2022-02-02T12:00:00.000Z
38744.5107039497300644,1643806800000,18946781.0000000000000000,2022-02-02T13:00:00.000Z
38429.6717734773374922,1643810400000,18946781.0000000000000000,2022-02-02T14:00:00.000Z
37786.0474887566013139,1643814000000,18946850.0000000000000000,2022-02-02T15:00:00.000Z
37475.1909782080561715,1643817600000,18946850.0000000000000000,2022-02-02T16:00:00.000Z
37382.6955145924405393,1643821200000,18946850.0000000000000000,2022-02-02T17:00:00.000Z
37496.9768577740788035,1643824800000,18946906.0000000000000000,2022-02-02T18:00:00.000Z
37560.5405852709737782,1643828400000,18946906.0000000000000000,2022-02-02T19:00:00.000Z
37651.0434404846293008,1643832000000,18946987.0000000000000000,2022-02-02T20:00:00.000Z
37621.9174395161285019,1643835600000,18946987.0000000000000000,2022-02-02T21:00:00.000Z
36941.8071314809065943,1643839200000,18947112.0000000000000000,2022-02-02T22:00:00.000Z
37145.2439070062635418,1643842800000,18947112.0000000000000000,2022-02-02T23:00:00.000Z
36992.5589202552447596,1643846400000,18947206.0000000000000000,2022-02-03T00:00:00.000Z
36977.2498351339938442,1643850000000,18947206.0000000000000000,2022-02-03T01:00:00.000Z
36955.3757825893330006,1643853600000,18947293.0000000000000000,2022-02-03T02:00:00.000Z
37032.6195050962182507,1643857200000,18947293.0000000000000000,2022-02-03T03:00:00.000Z
36903.5560459355884700,1643860800000,18947368.0000000000000000,2022-02-03T04:00:00.000Z
37016.5447427585389127,1643864400000,18947368.0000000000000000,2022-02-03T05:00:00.000Z
37069.7569912078691060,1643868000000,18947462.0000000000000000,2022-02-03T06:00:00.000Z
37022.1586988969613857,1643871600000,18947462.0000000000000000,2022-02-03T07:00:00.000Z
37103.0298955479395735,1643875200000,18947531.0000000000000000,2022-02-03T08:00:00.000Z
37142.5599720779560031,1643878800000,18947531.0000000000000000,2022-02-03T09:00:00.000Z
36800.9858839880562726,1643882400000,18947606.0000000000000000,2022-02-03T10:00:00.000Z
36497.7919922643640053,1643886000000,18947606.0000000000000000,2022-02-03T11:00:00.000Z
36837.5041568456525467,1643889600000,18947637.0000000000000000,2022-02-03T12:00:00.000Z
36703.8081054740741169,1643893200000,18947637.0000000000000000,2022-02-03T13:00:00.000Z
36591.4511405570452086,1643896800000,18947681.0000000000000000,2022-02-03T14:00:00.000Z
36592.1226819735856675,1643900400000,18947681.0000000000000000,2022-02-03T15:00:00.000Z
36949.5314152505342425,1643904000000,18947787.0000000000000000,2022-02-03T16:00:00.000Z
36811.5387022994157903,1643907600000,18947787.0000000000000000,2022-02-03T17:00:00.000Z
36862.4222430618840238,1643911200000,18947856.0000000000000000,2022-02-03T18:00:00.000Z
36856.8592183336437820,1643914800000,18947856.0000000000000000,2022-02-03T19:00:00.000Z
36622.5068153270127671,1643918400000,18947937.0000000000000000,2022-02-03T20:00:00.000Z
36449.6365298571066230,1643922000000,18947937.0000000000000000,2022-02-03T21:00:00.000Z
37009.1849026912272900,1643925600000,18948031.0000000000000000,2022-02-03T22:00:00.000Z
36993.4424711328924549,1643929200000,18948031.0000000000000000,2022-02-03T23:00:00.000Z
37292.0619070376730224,1643932800000,18948131.0000000000000000,2022-02-04T00:00:00.000Z
37229.4307443251322518,1643936400000,18948131.0000000000000000,2022-02-04T01:00:00.000Z
37231.2349122835313928,1643940000000,18948200.0000000000000000,2022-02-04T02:00:00.000Z
37408.1920874312975535,1643943600000,18948200.0000000000000000,2022-02-04T03:00:00.000Z
37377.2270318483823257,1643947200000,18948287.0000000000000000,2022-02-04T04:00:00.000Z
37366.0495363023397294,1643950800000,18948287.0000000000000000,2022-02-04T05:00:00.000Z
37608.8160114564171101,1643954400000,18948350.0000000000000000,2022-02-04T06:00:00.000Z
38034.5024822911534298,1643958000000,18948350.0000000000000000,2022-02-04T07:00:00.000Z
37945.0234446750766333,1643961600000,18948431.0000000000000000,2022-02-04T08:00:00.000Z
38016.1922710112808238,1643965200000,18948431.0000000000000000,2022-02-04T09:00:00.000Z
38086.2937425107857393,1643968800000,18948543.0000000000000000,2022-02-04T10:00:00.000Z
37966.9204862754383259,1643972400000,18948543.0000000000000000,2022-02-04T11:00:00.000Z
37893.6839987660871411,1643976000000,18948600.0000000000000000,2022-02-04T12:00:00.000Z
38029.4881305947541779,1643979600000,18948600.0000000000000000,2022-02-04T13:00:00.000Z
37543.4634177294302726,1643983200000,18948675.0000000000000000,2022-02-04T14:00:00.000Z
38000.8741281882928642,1643986800000,18948675.0000000000000000,2022-02-04T15:00:00.000Z
39513.3373625037178471,1643990400000,18948737.0000000000000000,2022-02-04T16:00:00.000Z
40340.0376172741110593,1643994000000,18948775.0000000000000000,2022-02-04T17:00:00.000Z
40560.1432408214766364,1643997600000,18948775.0000000000000000,2022-02-04T18:00:00.000Z
40491.7889915645381270,1644001200000,18948806.0000000000000000,2022-02-04T19:00:00.000Z
40720.2467548901162170,1644004800000,18948806.0000000000000000,2022-02-04T20:00:00.000Z
40582.7176357580265587,1644008400000,18948806.0000000000000000,2022-02-04T21:00:00.000Z
40660.9643432737668998,1644012000000,18948850.0000000000000000,2022-02-04T22:00:00.000Z
40708.5454214893006712,1644015600000,18948850.0000000000000000,2022-02-04T23:00:00.000Z
41558.9449316634145707,1644019200000,18948918.0000000000000000,2022-02-05T00:00:00.000Z
41550.1543202629143327,1644022800000,18948918.0000000000000000,2022-02-05T01:00:00.000Z
41300.6565256808488681,1644026400000,18949012.0000000000000000,2022-02-05T02:00:00.000Z
41375.4256994225810189,1644030000000,18949012.0000000000000000,2022-02-05T03:00:00.000Z
41479.6643562132509482,1644033600000,18949081.0000000000000000,2022-02-05T04:00:00.000Z
41450.4572122581184800,1644037200000,18949081.0000000000000000,2022-02-05T05:00:00.000Z
41552.2550728800081018,1644040800000,18949118.0000000000000000,2022-02-05T06:00:00.000Z
41486.6852921255949666,1644044400000,18949118.0000000000000000,2022-02-05T07:00:00.000Z
41391.2541451533067057,1644048000000,18949193.0000000000000000,2022-02-05T08:00:00.000Z
41499.6354972285567312,1644051600000,18949193.0000000000000000,2022-02-05T09:00:00.000Z
41548.6056579749675555,1644055200000,18949250.0000000000000000,2022-02-05T10:00:00.000Z
41601.9616671693170094,1644058800000,18949250.0000000000000000,2022-02-05T11:00:00.000Z
41480.7906549607815813,1644062400000,18949318.0000000000000000,2022-02-05T12:00:00.000Z
41431.6622261965935770,1644066000000,18949318.0000000000000000,2022-02-05T13:00:00.000Z
41555.5459989657963697,1644069600000,18949362.0000000000000000,2022-02-05T14:00:00.000Z
41545.0986644831145062,1644073200000,18949362.0000000000000000,2022-02-05T15:00:00.000Z
41821.1306785271118306,1644076800000,18949443.0000000000000000,2022-02-05T16:00:00.000Z
41314.2313743344850047,1644080400000,18949443.0000000000000000,2022-02-05T17:00:00.000Z
41611.2857507886256008,1644084000000,18949512.0000000000000000,2022-02-05T18:00:00.000Z
41723.0251843728443941,1644087600000,18949512.0000000000000000,2022-02-05T19:00:00.000Z
41589.5870453812947410,1644091200000,18949562.0000000000000000,2022-02-05T20:00:00.000Z
41653.3031522843185731,1644094800000,18949562.0000000000000000,2022-02-05T21:00:00.000Z
41735.5312214628766446,1644098400000,18949631.0000000000000000,2022-02-05T22:00:00.000Z
41619.3925072288364751,1644102000000,18949631.0000000000000000,2022-02-05T23:00:00.000Z
41474.3629192365216066,1644105600000,18949706.0000000000000000,2022-02-06T00:00:00.000Z
41535.7413371127716541,1644109200000,18949706.0000000000000000,2022-02-06T01:00:00.000Z
41647.6635017132905595,1644112800000,18949762.0000000000000000,2022-02-06T02:00:00.000Z
41521.9359635254670977,1644116400000,18949762.0000000000000000,2022-02-06T03:00:00.000Z
41450.6325907624087440,1644120000000,18949831.0000000000000000,2022-02-06T04:00:00.000Z
41589.1120952085224843,1644123600000,18949831.0000000000000000,2022-02-06T05:00:00.000Z
41627.7428449779088072,1644127200000,18949943.0000000000000000,2022-02-06T06:00:00.000Z
41465.5028285873142619,1644130800000,18949943.0000000000000000,2022-02-06T07:00:00.000Z
41669.3628221265769186,1644134400000,18950056.0000000000000000,2022-02-06T08:00:00.000Z
41688.5837537746816222,1644138000000,18950056.0000000000000000,2022-02-06T09:00:00.000Z
41691.9595026012177140,1644141600000,18950100.0000000000000000,2022-02-06T10:00:00.000Z
41603.8652178125667930,1644145200000,18950100.0000000000000000,2022-02-06T11:00:00.000Z
41548.3182175062710087,1644148800000,18950187.0000000000000000,2022-02-06T12:00:00.000Z
41657.9753037702219847,1644152400000,18950187.0000000000000000,2022-02-06T13:00:00.000Z
41758.3509506793193222,1644156000000,18950187.0000000000000000,2022-02-06T14:00:00.000Z
41366.5054405078492436,1644159600000,18950312.0000000000000000,2022-02-06T15:00:00.000Z
41577.8937909896593064,1644163200000,18950312.0000000000000000,2022-02-06T16:00:00.000Z
41740.0284672841396621,1644166800000,18950343.0000000000000000,2022-02-06T17:00:00.000Z
41694.3996475195298362,1644170400000,18950343.0000000000000000,2022-02-06T18:00:00.000Z
41545.9172766097798200,1644174000000,18950418.0000000000000000,2022-02-06T19:00:00.000Z
41786.2724658648585830,1644177600000,18950418.0000000000000000,2022-02-06T20:00:00.000Z
41633.0157878233388149,1644181200000,18950481.0000000000000000,2022-02-06T21:00:00.000Z
41709.8754799771074272,1644184800000,18950481.0000000000000000,2022-02-06T22:00:00.000Z
41654.9171642177147235,1644188400000,18950606.0000000000000000,2022-02-06T23:00:00.000Z
42408.4636933566984245,1644192000000,18950606.0000000000000000,2022-02-07T00:00:00.000Z
41896.6861345256820609,1644195600000,18950681.0000000000000000,2022-02-07T01:00:00.000Z
42173.8628196078353049,1644199200000,18950681.0000000000000000,2022-02-07T02:00:00.000Z
42444.1600609420699717,1644202800000,18950731.0000000000000000,2022-02-07T03:00:00.000Z
42932.5825463890058790,1644206400000,18950731.0000000000000000,2022-02-07T04:00:00.000Z
42867.4751101606871956,1644210000000,18950918.0000000000000000,2022-02-07T05:00:00.000Z
42839.9320111236053859,1644213600000,18950918.0000000000000000,2022-02-07T06:00:00.000Z
42804.2100535111583656,1644217200000,18951006.0000000000000000,2022-02-07T07:00:00.000Z
42762.0647037823416403,1644220800000,18951006.0000000000000000,2022-02-07T08:00:00.000Z
42652.3470194700778641,1644224400000,18951062.0000000000000000,2022-02-07T09:00:00.000Z
42494.8171455084834645,1644228000000,18951062.0000000000000000,2022-02-07T10:00:00.000Z
42649.8613782875756356,1644231600000,18951100.0000000000000000,2022-02-07T11:00:00.000Z
42763.6343517097509792,1644235200000,18951100.0000000000000000,2022-02-07T12:00:00.000Z
42713.2058249915096615,1644238800000,18951162.0000000000000000,2022-02-07T13:00:00.000Z
42905.5798861396701418,1644242400000,18951162.0000000000000000,2022-02-07T14:00:00.000Z
43423.7196964104684249,1644246000000,18951231.0000000000000000,2022-02-07T15:00:00.000Z
43885.2411287432279769,1644249600000,18951231.0000000000000000,2022-02-07T16:00:00.000Z
43828.6725706367572699,1644253200000,18951287.0000000000000000,2022-02-07T17:00:00.000Z
44244.1886695866274797,1644256800000,18951287.0000000000000000,2022-02-07T18:00:00.000Z
44102.8697118895474142,1644260400000,18951337.0000000000000000,2022-02-07T19:00:00.000Z
44340.4132406931596372,1644264000000,18951337.0000000000000000,2022-02-07T20:00:00.000Z
44139.5326490464434647,1644267600000,18951437.0000000000000000,2022-02-07T21:00:00.000Z
44090.0124931938482003,1644271200000,18951437.0000000000000000,2022-02-07T22:00:00.000Z
44159.2057855562542264,1644274800000,18951493.0000000000000000,2022-02-07T23:00:00.000Z
43900.5762026289783631,1644278400000,18951493.0000000000000000,2022-02-08T00:00:00.000Z
43917.5061440809955407,1644282000000,18951581.0000000000000000,2022-02-08T01:00:00.000Z
44132.7141149478157291,1644285600000,18951581.0000000000000000,2022-02-08T02:00:00.000Z
44035.1019909658213849,1644289200000,18951693.0000000000000000,2022-02-08T03:00:00.000Z
44237.9644598289020723,1644292800000,18951693.0000000000000000,2022-02-08T04:00:00.000Z
44424.2172876150516937,1644296400000,18951743.0000000000000000,2022-02-08T05:00:00.000Z
44922.7288555034664321,1644300000000,18951743.0000000000000000,2022-02-08T06:00:00.000Z
44872.8053302446659311,1644303600000,18951818.0000000000000000,2022-02-08T07:00:00.000Z
44990.5589351058389932,1644307200000,18951818.0000000000000000,2022-02-08T08:00:00.000Z
44147.9555629569479672,1644310800000,18951931.0000000000000000,2022-02-08T09:00:00.000Z
43942.0903686352541951,1644314400000,18951931.0000000000000000,2022-02-08T10:00:00.000Z
43974.5711324907478540,1644318000000,18951987.0000000000000000,2022-02-08T11:00:00.000Z
44047.7039312228802246,1644321600000,18951987.0000000000000000,2022-02-08T12:00:00.000Z
43511.8089072111894046,1644325200000,18952062.0000000000000000,2022-02-08T13:00:00.000Z
43681.4076985533976176,1644328800000,18952062.0000000000000000,2022-02-08T14:00:00.000Z
43727.2953268332463384,1644332400000,18952156.0000000000000000,2022-02-08T15:00:00.000Z
43535.9474268151434548,1644336000000,18952156.0000000000000000,2022-02-08T16:00:00.000Z
43144.4934116968548908,1644339600000,18952250.0000000000000000,2022-02-08T17:00:00.000Z
43047.9486887214244266,1644343200000,18952250.0000000000000000,2022-02-08T18:00:00.000Z
43066.3025701541393612,1644346800000,18952362.0000000000000000,2022-02-08T19:00:00.000Z
43094.5917454754138771,1644350400000,18952362.0000000000000000,2022-02-08T20:00:00.000Z
44338.2249270812581015,1644354000000,18952443.0000000000000000,2022-02-08T21:00:00.000Z
44340.4876304089315229,1644357600000,18952443.0000000000000000,2022-02-08T22:00:00.000Z
44184.2165335919865900,1644361200000,18952493.0000000000000000,2022-02-08T23:00:00.000Z
44151.9282120805680080,1644364800000,18952493.0000000000000000,2022-02-09T00:00:00.000Z
44341.2150766305966513,1644368400000,18952550.0000000000000000,2022-02-09T01:00:00.000Z
43963.2950211114312648,1644372000000,18952550.0000000000000000,2022-02-09T02:00:00.000Z
43414.8547373571758047,1644375600000,18952606.0000000000000000,2022-02-09T03:00:00.000Z
43449.1033603272165846,1644379200000,18952606.0000000000000000,2022-02-09T04:00:00.000Z
43576.7491323353015786,1644382800000,18952631.0000000000000000,2022-02-09T05:00:00.000Z
43692.0115259418480861,1644386400000,18952631.0000000000000000,2022-02-09T06:00:00.000Z
43802.8943085796196953,1644390000000,18952718.0000000000000000,2022-02-09T07:00:00.000Z
43861.5555212511998688,1644393600000,18952718.0000000000000000,2022-02-09T08:00:00.000Z
43510.3126448496651120,1644397200000,18952787.0000000000000000,2022-02-09T09:00:00.000Z
43476.4605798977221351,1644400800000,18952787.0000000000000000,2022-02-09T10:00:00.000Z
43621.9503347924849906,1644404400000,18952868.0000000000000000,2022-02-09T11:00:00.000Z
43859.7110307659978916,1644408000000,18952868.0000000000000000,2022-02-09T12:00:00.000Z
44219.8929618001918024,1644411600000,18952925.0000000000000000,2022-02-09T13:00:00.000Z
44063.5343423268366941,1644415200000,18952925.0000000000000000,2022-02-09T14:00:00.000Z
44219.3877789328026857,1644418800000,18952968.0000000000000000,2022-02-09T15:00:00.000Z
43950.4484460859622621,1644422400000,18952968.0000000000000000,2022-02-09T16:00:00.000Z
44157.2642766910331636,1644426000000,18953050.0000000000000000,2022-02-09T17:00:00.000Z
44157.5476282175452243,1644429600000,18953050.0000000000000000,2022-02-09T18:00:00.000Z
44236.9643864097188154,1644433200000,18953050.0000000000000000,2022-02-09T19:00:00.000Z
44575.1982362088671179,1644436800000,18953175.0000000000000000,2022-02-09T20:00:00.000Z
44813.4686957396050350,1644440400000,18953175.0000000000000000,2022-02-09T21:00:00.000Z
44579.1830989325201970,1644444000000,18953293.0000000000000000,2022-02-09T22:00:00.000Z
44665.7057007021768644,1644447600000,18953293.0000000000000000,2022-02-09T23:00:00.000Z
44460.3425842120153988,1644451200000,18953362.0000000000000000,2022-02-10T00:00:00.000Z
44210.1214652673225047,1644454800000,18953362.0000000000000000,2022-02-10T01:00:00.000Z
44337.2467563160815946,1644458400000,18953425.0000000000000000,2022-02-10T02:00:00.000Z
44020.8966043023723988,1644462000000,18953425.0000000000000000,2022-02-10T03:00:00.000Z
43868.3531940333441091,1644465600000,18953506.0000000000000000,2022-02-10T04:00:00.000Z
43883.9167408090640284,1644469200000,18953506.0000000000000000,2022-02-10T05:00:00.000Z
43986.3308362165961204,1644472800000,18953600.0000000000000000,2022-02-10T06:00:00.000Z
44007.0505153390273948,1644476400000,18953600.0000000000000000,2022-02-10T07:00:00.000Z
44161.7228157714319672,1644480000000,18953693.0000000000000000,2022-02-10T08:00:00.000Z
44301.2799758314156539,1644483600000,18953693.0000000000000000,2022-02-10T09:00:00.000Z
44483.6405353743763111,1644487200000,18953775.0000000000000000,2022-02-10T10:00:00.000Z
44673.9614884442004082,1644490800000,18953800.0000000000000000,2022-02-10T11:00:00.000Z
44907.5924584352887949,1644494400000,18953800.0000000000000000,2022-02-10T12:00:00.000Z
44896.6561283771100787,1644498000000,18953800.0000000000000000,2022-02-10T13:00:00.000Z
43874.2198007056803649,1644501600000,18953850.0000000000000000,2022-02-10T14:00:00.000Z
44049.1355437616439943,1644505200000,18953850.0000000000000000,2022-02-10T15:00:00.000Z
45003.5176753498430331,1644508800000,18953912.0000000000000000,2022-02-10T16:00:00.000Z
45452.6007083776977807,1644512400000,18953912.0000000000000000,2022-02-10T17:00:00.000Z
45445.9710283021902636,1644516000000,18953987.0000000000000000,2022-02-10T18:00:00.000Z
45251.5650877285674046,1644519600000,18953987.0000000000000000,2022-02-10T19:00:00.000Z
44528.8831518816674928,1644523200000,18954068.0000000000000000,2022-02-10T20:00:00.000Z
44186.0109285899438493,1644526800000,18954068.0000000000000000,2022-02-10T21:00:00.000Z
43861.0336317500556998,1644530400000,18954168.0000000000000000,2022-02-10T22:00:00.000Z
43987.9194519596533688,1644534000000,18954168.0000000000000000,2022-02-10T23:00:00.000Z
43607.6286268226051943,1644537600000,18954275.0000000000000000,2022-02-11T00:00:00.000Z
43159.3351553052166391,1644541200000,18954275.0000000000000000,2022-02-11T01:00:00.000Z
43246.6832998737989880,1644544800000,18954337.0000000000000000,2022-02-11T02:00:00.000Z
43236.2288834039184537,1644548400000,18954337.0000000000000000,2022-02-11T03:00:00.000Z
43472.9923365445178846,1644552000000,18954400.0000000000000000,2022-02-11T04:00:00.000Z
43184.0490031042562512,1644555600000,18954400.0000000000000000,2022-02-11T05:00:00.000Z
42995.3202799279940382,1644559200000,18954500.0000000000000000,2022-02-11T06:00:00.000Z
43380.0750438352371909,1644562800000,18954500.0000000000000000,2022-02-11T07:00:00.000Z
43431.7800948411455913,1644566400000,18954568.0000000000000000,2022-02-11T08:00:00.000Z
43196.8372273081163166,1644570000000,18954568.0000000000000000,2022-02-11T09:00:00.000Z
43614.4210256640579393,1644573600000,18954618.0000000000000000,2022-02-11T10:00:00.000Z
43578.8934713121991049,1644577200000,18954618.0000000000000000,2022-02-11T11:00:00.000Z
43436.2508411839120866,1644580800000,18954712.0000000000000000,2022-02-11T12:00:00.000Z
43656.2337326790105087,1644584400000,18954712.0000000000000000,2022-02-11T13:00:00.000Z
43887.2647098891645458,1644588000000,18954812.0000000000000000,2022-02-11T14:00:00.000Z
43687.0395017377399147,1644591600000,18954812.0000000000000000,2022-02-11T15:00:00.000Z
43735.6667180158537725,1644595200000,18954856.0000000000000000,2022-02-11T16:00:00.000Z
43675.2693161920859969,1644598800000,18954856.0000000000000000,2022-02-11T17:00:00.000Z
43523.5992426441712068,1644602400000,18954925.0000000000000000,2022-02-11T18:00:00.000Z
42826.4914034762103161,1644606000000,18954993.0000000000000000,2022-02-11T19:00:00.000Z
42809.7991303089957770,1644609600000,18954993.0000000000000000,2022-02-11T20:00:00.000Z
42419.6636842526039028,1644613200000,18955062.0000000000000000,2022-02-11T21:00:00.000Z
42613.9491879531939933,1644616800000,18955062.0000000000000000,2022-02-11T22:00:00.000Z
42260.3839989975900607,1644620400000,18955137.0000000000000000,2022-02-11T23:00:00.000Z
42455.3444412632725272,1644624000000,18955137.0000000000000000,2022-02-12T00:00:00.000Z
42402.0136679911232431,1644627600000,18955231.0000000000000000,2022-02-12T01:00:00.000Z
42550.9982020523653933,1644631200000,18955231.0000000000000000,2022-02-12T02:00:00.000Z
42535.9253172539318014,1644634800000,18955312.0000000000000000,2022-02-12T03:00:00.000Z
42396.6077846645103930,1644638400000,18955312.0000000000000000,2022-02-12T04:00:00.000Z
42391.7912385612582009,1644642000000,18955368.0000000000000000,2022-02-12T05:00:00.000Z
42374.9745702827648486,1644645600000,18955368.0000000000000000,2022-02-12T06:00:00.000Z
42166.1029366206371930,1644649200000,18955450.0000000000000000,2022-02-12T07:00:00.000Z
42194.5472712292108636,1644652800000,18955450.0000000000000000,2022-02-12T08:00:00.000Z
42382.1983409114431149,1644656400000,18955550.0000000000000000,2022-02-12T09:00:00.000Z
42481.1379368356259313,1644660000000,18955550.0000000000000000,2022-02-12T10:00:00.000Z
42359.8556650703483220,1644663600000,18955712.0000000000000000,2022-02-12T11:00:00.000Z
42491.2773997325891654,1644667200000,18955712.0000000000000000,2022-02-12T12:00:00.000Z
42349.8281994592365721,1644670800000,18955775.0000000000000000,2022-02-12T13:00:00.000Z
42209.5609659073886079,1644674400000,18955775.0000000000000000,2022-02-12T14:00:00.000Z
42250.3271491019478759,1644678000000,18955862.0000000000000000,2022-02-12T15:00:00.000Z
42198.9372222584077610,1644681600000,18955862.0000000000000000,2022-02-12T16:00:00.000Z
42801.9050303513366629,1644685200000,18955862.0000000000000000,2022-02-12T17:00:00.000Z
42829.9036097859669223,1644688800000,18955975.0000000000000000,2022-02-12T18:00:00.000Z
42953.2093001241619425,1644692400000,18955975.0000000000000000,2022-02-12T19:00:00.000Z
42732.2047090660658153,1644696000000,18956075.0000000000000000,2022-02-12T20:00:00.000Z
42707.1163089469954633,1644699600000,18956075.0000000000000000,2022-02-12T21:00:00.000Z
42006.0627435977689586,1644703200000,18956150.0000000000000000,2022-02-12T22:00:00.000Z
42285.5017066772076839,1644706800000,18956150.0000000000000000,2022-02-12T23:00:00.000Z
42347.2930581298570836,1644710400000,18956275.0000000000000000,2022-02-13T00:00:00.000Z
42509.5374490533830436,1644714000000,18956275.0000000000000000,2022-02-13T01:00:00.000Z
42328.1139371620181931,1644717600000,18956412.0000000000000000,2022-02-13T02:00:00.000Z
42375.1881095191044746,1644721200000,18956412.0000000000000000,2022-02-13T03:00:00.000Z
42372.5695765097551972,1644724800000,18956493.0000000000000000,2022-02-13T04:00:00.000Z
42337.0681648903441252,1644728400000,18956493.0000000000000000,2022-02-13T05:00:00.000Z
42426.2534854325916180,1644732000000,18956531.0000000000000000,2022-02-13T06:00:00.000Z
42539.1512530910152390,1644735600000,18956531.0000000000000000,2022-02-13T07:00:00.000Z
42546.9839449007004940,1644739200000,18956593.0000000000000000,2022-02-13T08:00:00.000Z
42591.6573847746828649,1644742800000,18956593.0000000000000000,2022-02-13T09:00:00.000Z
42435.5796888591094604,1644746400000,18956687.0000000000000000,2022-02-13T10:00:00.000Z
42739.6013871302946480,1644750000000,18956687.0000000000000000,2022-02-13T11:00:00.000Z
42602.2595081261087996,1644753600000,18956762.0000000000000000,2022-02-13T12:00:00.000Z
42616.8007172402969870,1644757200000,18956762.0000000000000000,2022-02-13T13:00:00.000Z
